Data,Ora,price,date,datetime
15/01/2018,22,52.65,2018-01-15,2018-01-15T22:00:00.000000+0100
15/01/2018,23,51.6,2018-01-15,2018-01-15T23:00:00.000000+0100
15/01/2018,24,47.27,2018-01-15,2018-01-16T00:00:00.000000+0100
16/01/2018,1,44.81,2018-01-16,2018-01-16T01:00:00.000000+0100
16/01/2018,2,42.65,2018-01-16,2018-01-16T02:00:00.000000+0100
16/01/2018,3,37.0,2018-01-16,2018-01-16T03:00:00.000000+0100
16/01/2018,4,32.01,2018-01-16,2018-01-16T04:00:00.000000+0100
16/01/2018,5,32.01,2018-01-16,2018-01-16T05:00:00.000000+0100
16/01/2018,6,40.0,2018-01-16,2018-01-16T06:00:00.000000+0100
16/01/2018,7,47.1,2018-01-16,2018-01-16T07:00:00.000000+0100
16/01/2018,8,51.0,2018-01-16,2018-01-16T08:00:00.000000+0100
16/01/2018,9,66.01,2018-01-16,2018-01-16T09:00:00.000000+0100
16/01/2018,10,68.0,2018-01-16,2018-01-16T10:00:00.000000+0100
16/01/2018,11,66.0,2018-01-16,2018-01-16T11:00:00.000000+0100
16/01/2018,12,59.15,2018-01-16,2018-01-16T12:00:00.000000+0100
16/01/2018,13,54.8,2018-01-16,2018-01-16T13:00:00.000000+0100
16/01/2018,14,54.69,2018-01-16,2018-01-16T14:00:00.000000+0100
16/01/2018,15,58.04,2018-01-16,2018-01-16T15:00:00.000000+0100
16/01/2018,16,60.0,2018-01-16,2018-01-16T16:00:00.000000+0100
16/01/2018,17,58.04,2018-01-16,2018-01-16T17:00:00.000000+0100
16/01/2018,18,58.04,2018-01-16,2018-01-16T18:00:00.000000+0100
16/01/2018,19,55.69,2018-01-16,2018-01-16T19:00:00.000000+0100
16/01/2018,20,54.37,2018-01-16,2018-01-16T20:00:00.000000+0100
16/01/2018,21,51.58,2018-01-16,2018-01-16T21:00:00.000000+0100
16/01/2018,22,49.4,2018-01-16,2018-01-16T22:00:00.000000+0100
16/01/2018,23,44.23,2018-01-16,2018-01-16T23:00:00.000000+0100
16/01/2018,24,43.2,2018-01-16,2018-01-17T00:00:00.000000+0100
17/01/2018,1,38.12,2018-01-17,2018-01-17T01:00:00.000000+0100
17/01/2018,2,34.2,2018-01-17,2018-01-17T02:00:00.000000+0100
17/01/2018,3,31.0,2018-01-17,2018-01-17T03:00:00.000000+0100
17/01/2018,4,29.81,2018-01-17,2018-01-17T04:00:00.000000+0100
17/01/2018,5,31.0,2018-01-17,2018-01-17T05:00:00.000000+0100
17/01/2018,6,40.0,2018-01-17,2018-01-17T06:00:00.000000+0100
17/01/2018,7,49.16,2018-01-17,2018-01-17T07:00:00.000000+0100
17/01/2018,8,50.19,2018-01-17,2018-01-17T08:00:00.000000+0100
17/01/2018,9,55.0,2018-01-17,2018-01-17T09:00:00.000000+0100
17/01/2018,10,52.88,2018-01-17,2018-01-17T10:00:00.000000+0100
17/01/2018,11,52.5,2018-01-17,2018-01-17T11:00:00.000000+0100
17/01/2018,12,51.65,2018-01-17,2018-01-17T12:00:00.000000+0100
17/01/2018,13,49.8,2018-01-17,2018-01-17T13:00:00.000000+0100
17/01/2018,14,50.0,2018-01-17,2018-01-17T14:00:00.000000+0100
17/01/2018,15,51.0,2018-01-17,2018-01-17T15:00:00.000000+0100
17/01/2018,16,51.65,2018-01-17,2018-01-17T16:00:00.000000+0100
17/01/2018,17,53.05,2018-01-17,2018-01-17T17:00:00.000000+0100
17/01/2018,18,59.72,2018-01-17,2018-01-17T18:00:00.000000+0100
17/01/2018,19,56.53,2018-01-17,2018-01-17T19:00:00.000000+0100
17/01/2018,20,55.35,2018-01-17,2018-01-17T20:00:00.000000+0100
17/01/2018,21,50.0,2018-01-17,2018-01-17T21:00:00.000000+0100
17/01/2018,22,48.8,2018-01-17,2018-01-17T22:00:00.000000+0100
17/01/2018,23,45.14,2018-01-17,2018-01-17T23:00:00.000000+0100
17/01/2018,24,43.5,2018-01-17,2018-01-18T00:00:00.000000+0100
18/01/2018,1,43.56,2018-01-18,2018-01-18T01:00:00.000000+0100
18/01/2018,2,40.2,2018-01-18,2018-01-18T02:00:00.000000+0100
18/01/2018,3,39.0,2018-01-18,2018-01-18T03:00:00.000000+0100
18/01/2018,4,37.27,2018-01-18,2018-01-18T04:00:00.000000+0100
18/01/2018,5,39.0,2018-01-18,2018-01-18T05:00:00.000000+0100
18/01/2018,6,43.46,2018-01-18,2018-01-18T06:00:00.000000+0100
18/01/2018,7,49.0,2018-01-18,2018-01-18T07:00:00.000000+0100
18/01/2018,8,54.84,2018-01-18,2018-01-18T08:00:00.000000+0100
18/01/2018,9,60.42,2018-01-18,2018-01-18T09:00:00.000000+0100
18/01/2018,10,55.98,2018-01-18,2018-01-18T10:00:00.000000+0100
18/01/2018,11,53.56,2018-01-18,2018-01-18T11:00:00.000000+0100
18/01/2018,12,51.65,2018-01-18,2018-01-18T12:00:00.000000+0100
18/01/2018,13,49.0,2018-01-18,2018-01-18T13:00:00.000000+0100
18/01/2018,14,48.0,2018-01-18,2018-01-18T14:00:00.000000+0100
18/01/2018,15,50.8,2018-01-18,2018-01-18T15:00:00.000000+0100
18/01/2018,16,50.77,2018-01-18,2018-01-18T16:00:00.000000+0100
18/01/2018,17,52.56,2018-01-18,2018-01-18T17:00:00.000000+0100
18/01/2018,18,55.61,2018-01-18,2018-01-18T18:00:00.000000+0100
18/01/2018,19,52.69,2018-01-18,2018-01-18T19:00:00.000000+0100
18/01/2018,20,51.34,2018-01-18,2018-01-18T20:00:00.000000+0100
18/01/2018,21,48.86,2018-01-18,2018-01-18T21:00:00.000000+0100
18/01/2018,22,46.78,2018-01-18,2018-01-18T22:00:00.000000+0100
18/01/2018,23,44.46,2018-01-18,2018-01-18T23:00:00.000000+0100
18/01/2018,24,43.46,2018-01-18,2018-01-19T00:00:00.000000+0100
19/01/2018,1,43.56,2018-01-19,2018-01-19T01:00:00.000000+0100
19/01/2018,2,38.32,2018-01-19,2018-01-19T02:00:00.000000+0100
19/01/2018,3,33.46,2018-01-19,2018-01-19T03:00:00.000000+0100
19/01/2018,4,34.3,2018-01-19,2018-01-19T04:00:00.000000+0100
19/01/2018,5,33.3,2018-01-19,2018-01-19T05:00:00.000000+0100
19/01/2018,6,38.33,2018-01-19,2018-01-19T06:00:00.000000+0100
19/01/2018,7,44.07,2018-01-19,2018-01-19T07:00:00.000000+0100
19/01/2018,8,53.76,2018-01-19,2018-01-19T08:00:00.000000+0100
19/01/2018,9,62.82,2018-01-19,2018-01-19T09:00:00.000000+0100
19/01/2018,10,58.05,2018-01-19,2018-01-19T10:00:00.000000+0100
19/01/2018,11,56.25,2018-01-19,2018-01-19T11:00:00.000000+0100
19/01/2018,12,56.14,2018-01-19,2018-01-19T12:00:00.000000+0100
19/01/2018,13,48.87,2018-01-19,2018-01-19T13:00:00.000000+0100
19/01/2018,14,48.8,2018-01-19,2018-01-19T14:00:00.000000+0100
19/01/2018,15,50.9,2018-01-19,2018-01-19T15:00:00.000000+0100
19/01/2018,16,54.94,2018-01-19,2018-01-19T16:00:00.000000+0100
19/01/2018,17,57.42,2018-01-19,2018-01-19T17:00:00.000000+0100
19/01/2018,18,66.36,2018-01-19,2018-01-19T18:00:00.000000+0100
19/01/2018,19,66.36,2018-01-19,2018-01-19T19:00:00.000000+0100
19/01/2018,20,62.56,2018-01-19,2018-01-19T20:00:00.000000+0100
19/01/2018,21,53.3,2018-01-19,2018-01-19T21:00:00.000000+0100
19/01/2018,22,48.8,2018-01-19,2018-01-19T22:00:00.000000+0100
19/01/2018,23,46.78,2018-01-19,2018-01-19T23:00:00.000000+0100
19/01/2018,24,43.56,2018-01-19,2018-01-20T00:00:00.000000+0100
20/01/2018,1,43.03,2018-01-20,2018-01-20T01:00:00.000000+0100
20/01/2018,2,42.58,2018-01-20,2018-01-20T02:00:00.000000+0100
20/01/2018,3,41.72,2018-01-20,2018-01-20T03:00:00.000000+0100
20/01/2018,4,41.77,2018-01-20,2018-01-20T04:00:00.000000+0100
20/01/2018,5,41.31,2018-01-20,2018-01-20T05:00:00.000000+0100
20/01/2018,6,41.5,2018-01-20,2018-01-20T06:00:00.000000+0100
20/01/2018,7,48.27,2018-01-20,2018-01-20T07:00:00.000000+0100
20/01/2018,8,50.61,2018-01-20,2018-01-20T08:00:00.000000+0100
20/01/2018,9,55.71,2018-01-20,2018-01-20T09:00:00.000000+0100
20/01/2018,10,53.34,2018-01-20,2018-01-20T10:00:00.000000+0100
20/01/2018,11,50.41,2018-01-20,2018-01-20T11:00:00.000000+0100
20/01/2018,12,47.0,2018-01-20,2018-01-20T12:00:00.000000+0100
20/01/2018,13,45.48,2018-01-20,2018-01-20T13:00:00.000000+0100
20/01/2018,14,44.75,2018-01-20,2018-01-20T14:00:00.000000+0100
20/01/2018,15,45.57,2018-01-20,2018-01-20T15:00:00.000000+0100
20/01/2018,16,48.71,2018-01-20,2018-01-20T16:00:00.000000+0100
20/01/2018,17,50.6,2018-01-20,2018-01-20T17:00:00.000000+0100
20/01/2018,18,67.8,2018-01-20,2018-01-20T18:00:00.000000+0100
20/01/2018,19,66.98,2018-01-20,2018-01-20T19:00:00.000000+0100
20/01/2018,20,66.99,2018-01-20,2018-01-20T20:00:00.000000+0100
20/01/2018,21,53.34,2018-01-20,2018-01-20T21:00:00.000000+0100
20/01/2018,22,50.1,2018-01-20,2018-01-20T22:00:00.000000+0100
20/01/2018,23,45.01,2018-01-20,2018-01-20T23:00:00.000000+0100
20/01/2018,24,41.85,2018-01-20,2018-01-21T00:00:00.000000+0100
21/01/2018,1,38.75,2018-01-21,2018-01-21T01:00:00.000000+0100
21/01/2018,2,34.99,2018-01-21,2018-01-21T02:00:00.000000+0100
21/01/2018,3,30.0,2018-01-21,2018-01-21T03:00:00.000000+0100
21/01/2018,4,27.71,2018-01-21,2018-01-21T04:00:00.000000+0100
21/01/2018,5,25.56,2018-01-21,2018-01-21T05:00:00.000000+0100
21/01/2018,6,27.68,2018-01-21,2018-01-21T06:00:00.000000+0100
21/01/2018,7,28.47,2018-01-21,2018-01-21T07:00:00.000000+0100
21/01/2018,8,32.56,2018-01-21,2018-01-21T08:00:00.000000+0100
21/01/2018,9,36.13,2018-01-21,2018-01-21T09:00:00.000000+0100
21/01/2018,10,44.0,2018-01-21,2018-01-21T10:00:00.000000+0100
21/01/2018,11,46.4,2018-01-21,2018-01-21T11:00:00.000000+0100
21/01/2018,12,45.54,2018-01-21,2018-01-21T12:00:00.000000+0100
21/01/2018,13,43.13,2018-01-21,2018-01-21T13:00:00.000000+0100
21/01/2018,14,37.77,2018-01-21,2018-01-21T14:00:00.000000+0100
21/01/2018,15,38.74,2018-01-21,2018-01-21T15:00:00.000000+0100
21/01/2018,16,43.43,2018-01-21,2018-01-21T16:00:00.000000+0100
21/01/2018,17,48.15,2018-01-21,2018-01-21T17:00:00.000000+0100
21/01/2018,18,53.34,2018-01-21,2018-01-21T18:00:00.000000+0100
21/01/2018,19,51.9,2018-01-21,2018-01-21T19:00:00.000000+0100
21/01/2018,20,53.34,2018-01-21,2018-01-21T20:00:00.000000+0100
21/01/2018,21,50.41,2018-01-21,2018-01-21T21:00:00.000000+0100
21/01/2018,22,49.91,2018-01-21,2018-01-21T22:00:00.000000+0100
21/01/2018,23,45.08,2018-01-21,2018-01-21T23:00:00.000000+0100
21/01/2018,24,37.0,2018-01-21,2018-01-22T00:00:00.000000+0100
22/01/2018,1,27.06,2018-01-22,2018-01-22T01:00:00.000000+0100
22/01/2018,2,20.0,2018-01-22,2018-01-22T02:00:00.000000+0100
22/01/2018,3,16.22,2018-01-22,2018-01-22T03:00:00.000000+0100
22/01/2018,4,12.88,2018-01-22,2018-01-22T04:00:00.000000+0100
22/01/2018,5,15.84,2018-01-22,2018-01-22T05:00:00.000000+0100
22/01/2018,6,33.0,2018-01-22,2018-01-22T06:00:00.000000+0100
22/01/2018,7,44.65,2018-01-22,2018-01-22T07:00:00.000000+0100
22/01/2018,8,48.15,2018-01-22,2018-01-22T08:00:00.000000+0100
22/01/2018,9,51.68,2018-01-22,2018-01-22T09:00:00.000000+0100
22/01/2018,10,50.39,2018-01-22,2018-01-22T10:00:00.000000+0100
22/01/2018,11,48.95,2018-01-22,2018-01-22T11:00:00.000000+0100
22/01/2018,12,48.39,2018-01-22,2018-01-22T12:00:00.000000+0100
22/01/2018,13,47.0,2018-01-22,2018-01-22T13:00:00.000000+0100
22/01/2018,14,47.39,2018-01-22,2018-01-22T14:00:00.000000+0100
22/01/2018,15,48.95,2018-01-22,2018-01-22T15:00:00.000000+0100
22/01/2018,16,50.2,2018-01-22,2018-01-22T16:00:00.000000+0100
22/01/2018,17,55.69,2018-01-22,2018-01-22T17:00:00.000000+0100
22/01/2018,18,66.98,2018-01-22,2018-01-22T18:00:00.000000+0100
22/01/2018,19,67.0,2018-01-22,2018-01-22T19:00:00.000000+0100
22/01/2018,20,57.32,2018-01-22,2018-01-22T20:00:00.000000+0100
22/01/2018,21,50.94,2018-01-22,2018-01-22T21:00:00.000000+0100
22/01/2018,22,49.91,2018-01-22,2018-01-22T22:00:00.000000+0100
22/01/2018,23,47.1,2018-01-22,2018-01-22T23:00:00.000000+0100
22/01/2018,24,44.65,2018-01-22,2018-01-23T00:00:00.000000+0100
23/01/2018,1,47.0,2018-01-23,2018-01-23T01:00:00.000000+0100
23/01/2018,2,43.76,2018-01-23,2018-01-23T02:00:00.000000+0100
23/01/2018,3,43.23,2018-01-23,2018-01-23T03:00:00.000000+0100
23/01/2018,4,43.28,2018-01-23,2018-01-23T04:00:00.000000+0100
23/01/2018,5,43.16,2018-01-23,2018-01-23T05:00:00.000000+0100
23/01/2018,6,44.06,2018-01-23,2018-01-23T06:00:00.000000+0100
23/01/2018,7,52.62,2018-01-23,2018-01-23T07:00:00.000000+0100
23/01/2018,8,66.13,2018-01-23,2018-01-23T08:00:00.000000+0100
23/01/2018,9,72.59,2018-01-23,2018-01-23T09:00:00.000000+0100
23/01/2018,10,64.17,2018-01-23,2018-01-23T10:00:00.000000+0100
23/01/2018,11,52.55,2018-01-23,2018-01-23T11:00:00.000000+0100
23/01/2018,12,48.91,2018-01-23,2018-01-23T12:00:00.000000+0100
23/01/2018,13,45.9,2018-01-23,2018-01-23T13:00:00.000000+0100
23/01/2018,14,45.8,2018-01-23,2018-01-23T14:00:00.000000+0100
23/01/2018,15,46.44,2018-01-23,2018-01-23T15:00:00.000000+0100
23/01/2018,16,48.15,2018-01-23,2018-01-23T16:00:00.000000+0100
23/01/2018,17,52.55,2018-01-23,2018-01-23T17:00:00.000000+0100
23/01/2018,18,59.38,2018-01-23,2018-01-23T18:00:00.000000+0100
23/01/2018,19,58.0,2018-01-23,2018-01-23T19:00:00.000000+0100
23/01/2018,20,54.99,2018-01-23,2018-01-23T20:00:00.000000+0100
23/01/2018,21,50.19,2018-01-23,2018-01-23T21:00:00.000000+0100
23/01/2018,22,47.09,2018-01-23,2018-01-23T22:00:00.000000+0100
23/01/2018,23,47.0,2018-01-23,2018-01-23T23:00:00.000000+0100
23/01/2018,24,43.28,2018-01-23,2018-01-24T00:00:00.000000+0100
24/01/2018,1,44.66,2018-01-24,2018-01-24T01:00:00.000000+0100
24/01/2018,2,41.96,2018-01-24,2018-01-24T02:00:00.000000+0100
24/01/2018,3,39.5,2018-01-24,2018-01-24T03:00:00.000000+0100
24/01/2018,4,40.0,2018-01-24,2018-01-24T04:00:00.000000+0100
24/01/2018,5,40.0,2018-01-24,2018-01-24T05:00:00.000000+0100
24/01/2018,6,42.73,2018-01-24,2018-01-24T06:00:00.000000+0100
24/01/2018,7,49.08,2018-01-24,2018-01-24T07:00:00.000000+0100
24/01/2018,8,50.32,2018-01-24,2018-01-24T08:00:00.000000+0100
24/01/2018,9,61.66,2018-01-24,2018-01-24T09:00:00.000000+0100
24/01/2018,10,51.88,2018-01-24,2018-01-24T10:00:00.000000+0100
24/01/2018,11,48.6,2018-01-24,2018-01-24T11:00:00.000000+0100
24/01/2018,12,46.45,2018-01-24,2018-01-24T12:00:00.000000+0100
24/01/2018,13,46.36,2018-01-24,2018-01-24T13:00:00.000000+0100
24/01/2018,14,45.2,2018-01-24,2018-01-24T14:00:00.000000+0100
24/01/2018,15,48.49,2018-01-24,2018-01-24T15:00:00.000000+0100
24/01/2018,16,50.31,2018-01-24,2018-01-24T16:00:00.000000+0100
24/01/2018,17,61.66,2018-01-24,2018-01-24T17:00:00.000000+0100
24/01/2018,18,72.87,2018-01-24,2018-01-24T18:00:00.000000+0100
24/01/2018,19,72.87,2018-01-24,2018-01-24T19:00:00.000000+0100
24/01/2018,20,70.83,2018-01-24,2018-01-24T20:00:00.000000+0100
24/01/2018,21,54.82,2018-01-24,2018-01-24T21:00:00.000000+0100
24/01/2018,22,49.65,2018-01-24,2018-01-24T22:00:00.000000+0100
24/01/2018,23,49.21,2018-01-24,2018-01-24T23:00:00.000000+0100
24/01/2018,24,46.89,2018-01-24,2018-01-25T00:00:00.000000+0100
25/01/2018,1,47.26,2018-01-25,2018-01-25T01:00:00.000000+0100
25/01/2018,2,44.8,2018-01-25,2018-01-25T02:00:00.000000+0100
25/01/2018,3,43.28,2018-01-25,2018-01-25T03:00:00.000000+0100
25/01/2018,4,42.86,2018-01-25,2018-01-25T04:00:00.000000+0100
25/01/2018,5,43.01,2018-01-25,2018-01-25T05:00:00.000000+0100
25/01/2018,6,44.67,2018-01-25,2018-01-25T06:00:00.000000+0100
25/01/2018,7,50.82,2018-01-25,2018-01-25T07:00:00.000000+0100
25/01/2018,8,58.98,2018-01-25,2018-01-25T08:00:00.000000+0100
25/01/2018,9,71.54,2018-01-25,2018-01-25T09:00:00.000000+0100
25/01/2018,10,67.0,2018-01-25,2018-01-25T10:00:00.000000+0100
25/01/2018,11,51.57,2018-01-25,2018-01-25T11:00:00.000000+0100
25/01/2018,12,51.06,2018-01-25,2018-01-25T12:00:00.000000+0100
25/01/2018,13,49.47,2018-01-25,2018-01-25T13:00:00.000000+0100
25/01/2018,14,49.09,2018-01-25,2018-01-25T14:00:00.000000+0100
25/01/2018,15,50.57,2018-01-25,2018-01-25T15:00:00.000000+0100
25/01/2018,16,51.56,2018-01-25,2018-01-25T16:00:00.000000+0100
25/01/2018,17,58.0,2018-01-25,2018-01-25T17:00:00.000000+0100
25/01/2018,18,72.59,2018-01-25,2018-01-25T18:00:00.000000+0100
25/01/2018,19,71.23,2018-01-25,2018-01-25T19:00:00.000000+0100
25/01/2018,20,65.0,2018-01-25,2018-01-25T20:00:00.000000+0100
25/01/2018,21,51.22,2018-01-25,2018-01-25T21:00:00.000000+0100
25/01/2018,22,48.66,2018-01-25,2018-01-25T22:00:00.000000+0100
25/01/2018,23,46.87,2018-01-25,2018-01-25T23:00:00.000000+0100
25/01/2018,24,44.01,2018-01-25,2018-01-26T00:00:00.000000+0100
26/01/2018,1,46.24,2018-01-26,2018-01-26T01:00:00.000000+0100
26/01/2018,2,43.39,2018-01-26,2018-01-26T02:00:00.000000+0100
26/01/2018,3,42.63,2018-01-26,2018-01-26T03:00:00.000000+0100
26/01/2018,4,41.04,2018-01-26,2018-01-26T04:00:00.000000+0100
26/01/2018,5,42.23,2018-01-26,2018-01-26T05:00:00.000000+0100
26/01/2018,6,43.01,2018-01-26,2018-01-26T06:00:00.000000+0100
26/01/2018,7,47.3,2018-01-26,2018-01-26T07:00:00.000000+0100
26/01/2018,8,51.27,2018-01-26,2018-01-26T08:00:00.000000+0100
26/01/2018,9,57.1,2018-01-26,2018-01-26T09:00:00.000000+0100
26/01/2018,10,54.52,2018-01-26,2018-01-26T10:00:00.000000+0100
26/01/2018,11,54.02,2018-01-26,2018-01-26T11:00:00.000000+0100
26/01/2018,12,50.5,2018-01-26,2018-01-26T12:00:00.000000+0100
26/01/2018,13,50.23,2018-01-26,2018-01-26T13:00:00.000000+0100
26/01/2018,14,49.2,2018-01-26,2018-01-26T14:00:00.000000+0100
26/01/2018,15,48.96,2018-01-26,2018-01-26T15:00:00.000000+0100
26/01/2018,16,50.5,2018-01-26,2018-01-26T16:00:00.000000+0100
26/01/2018,17,53.86,2018-01-26,2018-01-26T17:00:00.000000+0100
26/01/2018,18,65.0,2018-01-26,2018-01-26T18:00:00.000000+0100
26/01/2018,19,64.18,2018-01-26,2018-01-26T19:00:00.000000+0100
26/01/2018,20,57.34,2018-01-26,2018-01-26T20:00:00.000000+0100
26/01/2018,21,50.5,2018-01-26,2018-01-26T21:00:00.000000+0100
26/01/2018,22,48.32,2018-01-26,2018-01-26T22:00:00.000000+0100
26/01/2018,23,46.92,2018-01-26,2018-01-26T23:00:00.000000+0100
26/01/2018,24,43.99,2018-01-26,2018-01-27T00:00:00.000000+0100
27/01/2018,1,46.96,2018-01-27,2018-01-27T01:00:00.000000+0100
27/01/2018,2,45.2,2018-01-27,2018-01-27T02:00:00.000000+0100
27/01/2018,3,42.33,2018-01-27,2018-01-27T03:00:00.000000+0100
27/01/2018,4,41.35,2018-01-27,2018-01-27T04:00:00.000000+0100
27/01/2018,5,41.35,2018-01-27,2018-01-27T05:00:00.000000+0100
27/01/2018,6,41.66,2018-01-27,2018-01-27T06:00:00.000000+0100
27/01/2018,7,46.0,2018-01-27,2018-01-27T07:00:00.000000+0100
27/01/2018,8,49.93,2018-01-27,2018-01-27T08:00:00.000000+0100
27/01/2018,9,49.99,2018-01-27,2018-01-27T09:00:00.000000+0100
27/01/2018,10,50.0,2018-01-27,2018-01-27T10:00:00.000000+0100
27/01/2018,11,49.79,2018-01-27,2018-01-27T11:00:00.000000+0100
27/01/2018,12,46.73,2018-01-27,2018-01-27T12:00:00.000000+0100
27/01/2018,13,43.93,2018-01-27,2018-01-27T13:00:00.000000+0100
27/01/2018,14,42.9,2018-01-27,2018-01-27T14:00:00.000000+0100
27/01/2018,15,43.46,2018-01-27,2018-01-27T15:00:00.000000+0100
27/01/2018,16,45.29,2018-01-27,2018-01-27T16:00:00.000000+0100
27/01/2018,17,47.3,2018-01-27,2018-01-27T17:00:00.000000+0100
27/01/2018,18,50.03,2018-01-27,2018-01-27T18:00:00.000000+0100
27/01/2018,19,51.67,2018-01-27,2018-01-27T19:00:00.000000+0100
27/01/2018,20,52.26,2018-01-27,2018-01-27T20:00:00.000000+0100
27/01/2018,21,50.04,2018-01-27,2018-01-27T21:00:00.000000+0100
27/01/2018,22,47.1,2018-01-27,2018-01-27T22:00:00.000000+0100
27/01/2018,23,44.8,2018-01-27,2018-01-27T23:00:00.000000+0100
27/01/2018,24,42.33,2018-01-27,2018-01-28T00:00:00.000000+0100
28/01/2018,1,46.04,2018-01-28,2018-01-28T01:00:00.000000+0100
28/01/2018,2,43.66,2018-01-28,2018-01-28T02:00:00.000000+0100
28/01/2018,3,42.06,2018-01-28,2018-01-28T03:00:00.000000+0100
28/01/2018,4,41.25,2018-01-28,2018-01-28T04:00:00.000000+0100
28/01/2018,5,38.69,2018-01-28,2018-01-28T05:00:00.000000+0100
28/01/2018,6,40.7,2018-01-28,2018-01-28T06:00:00.000000+0100
28/01/2018,7,42.31,2018-01-28,2018-01-28T07:00:00.000000+0100
28/01/2018,8,43.46,2018-01-28,2018-01-28T08:00:00.000000+0100
28/01/2018,9,43.99,2018-01-28,2018-01-28T09:00:00.000000+0100
28/01/2018,10,45.42,2018-01-28,2018-01-28T10:00:00.000000+0100
28/01/2018,11,45.4,2018-01-28,2018-01-28T11:00:00.000000+0100
28/01/2018,12,44.61,2018-01-28,2018-01-28T12:00:00.000000+0100
28/01/2018,13,43.46,2018-01-28,2018-01-28T13:00:00.000000+0100
28/01/2018,14,42.62,2018-01-28,2018-01-28T14:00:00.000000+0100
28/01/2018,15,42.97,2018-01-28,2018-01-28T15:00:00.000000+0100
28/01/2018,16,43.55,2018-01-28,2018-01-28T16:00:00.000000+0100
28/01/2018,17,46.64,2018-01-28,2018-01-28T17:00:00.000000+0100
28/01/2018,18,47.78,2018-01-28,2018-01-28T18:00:00.000000+0100
28/01/2018,19,53.14,2018-01-28,2018-01-28T19:00:00.000000+0100
28/01/2018,20,57.06,2018-01-28,2018-01-28T20:00:00.000000+0100
28/01/2018,21,51.7,2018-01-28,2018-01-28T21:00:00.000000+0100
28/01/2018,22,49.93,2018-01-28,2018-01-28T22:00:00.000000+0100
28/01/2018,23,47.45,2018-01-28,2018-01-28T23:00:00.000000+0100
28/01/2018,24,43.46,2018-01-28,2018-01-29T00:00:00.000000+0100
29/01/2018,1,40.4,2018-01-29,2018-01-29T01:00:00.000000+0100
29/01/2018,2,37.39,2018-01-29,2018-01-29T02:00:00.000000+0100
29/01/2018,3,36.6,2018-01-29,2018-01-29T03:00:00.000000+0100
29/01/2018,4,35.0,2018-01-29,2018-01-29T04:00:00.000000+0100
29/01/2018,5,36.6,2018-01-29,2018-01-29T05:00:00.000000+0100
29/01/2018,6,41.29,2018-01-29,2018-01-29T06:00:00.000000+0100
29/01/2018,7,49.69,2018-01-29,2018-01-29T07:00:00.000000+0100
29/01/2018,8,55.74,2018-01-29,2018-01-29T08:00:00.000000+0100
29/01/2018,9,56.55,2018-01-29,2018-01-29T09:00:00.000000+0100
29/01/2018,10,55.0,2018-01-29,2018-01-29T10:00:00.000000+0100
29/01/2018,11,51.6,2018-01-29,2018-01-29T11:00:00.000000+0100
29/01/2018,12,49.71,2018-01-29,2018-01-29T12:00:00.000000+0100
29/01/2018,13,47.46,2018-01-29,2018-01-29T13:00:00.000000+0100
29/01/2018,14,48.0,2018-01-29,2018-01-29T14:00:00.000000+0100
29/01/2018,15,49.24,2018-01-29,2018-01-29T15:00:00.000000+0100
29/01/2018,16,51.8,2018-01-29,2018-01-29T16:00:00.000000+0100
29/01/2018,17,55.78,2018-01-29,2018-01-29T17:00:00.000000+0100
29/01/2018,18,60.14,2018-01-29,2018-01-29T18:00:00.000000+0100
29/01/2018,19,62.7,2018-01-29,2018-01-29T19:00:00.000000+0100
29/01/2018,20,55.79,2018-01-29,2018-01-29T20:00:00.000000+0100
29/01/2018,21,52.18,2018-01-29,2018-01-29T21:00:00.000000+0100
29/01/2018,22,49.24,2018-01-29,2018-01-29T22:00:00.000000+0100
29/01/2018,23,49.0,2018-01-29,2018-01-29T23:00:00.000000+0100
29/01/2018,24,45.5,2018-01-29,2018-01-30T00:00:00.000000+0100
30/01/2018,1,43.43,2018-01-30,2018-01-30T01:00:00.000000+0100
30/01/2018,2,40.06,2018-01-30,2018-01-30T02:00:00.000000+0100
30/01/2018,3,37.7,2018-01-30,2018-01-30T03:00:00.000000+0100
30/01/2018,4,36.07,2018-01-30,2018-01-30T04:00:00.000000+0100
30/01/2018,5,36.07,2018-01-30,2018-01-30T05:00:00.000000+0100
30/01/2018,6,39.3,2018-01-30,2018-01-30T06:00:00.000000+0100
30/01/2018,7,45.96,2018-01-30,2018-01-30T07:00:00.000000+0100
30/01/2018,8,49.0,2018-01-30,2018-01-30T08:00:00.000000+0100
30/01/2018,9,51.98,2018-01-30,2018-01-30T09:00:00.000000+0100
30/01/2018,10,52.7,2018-01-30,2018-01-30T10:00:00.000000+0100
30/01/2018,11,49.5,2018-01-30,2018-01-30T11:00:00.000000+0100
30/01/2018,12,48.79,2018-01-30,2018-01-30T12:00:00.000000+0100
30/01/2018,13,46.57,2018-01-30,2018-01-30T13:00:00.000000+0100
30/01/2018,14,46.75,2018-01-30,2018-01-30T14:00:00.000000+0100
30/01/2018,15,48.26,2018-01-30,2018-01-30T15:00:00.000000+0100
30/01/2018,16,48.9,2018-01-30,2018-01-30T16:00:00.000000+0100
30/01/2018,17,52.88,2018-01-30,2018-01-30T17:00:00.000000+0100
30/01/2018,18,55.62,2018-01-30,2018-01-30T18:00:00.000000+0100
30/01/2018,19,57.97,2018-01-30,2018-01-30T19:00:00.000000+0100
